p0,T,Iter,Tau,MDD
10,360,473,0.4,-4765.398525111626
10,360,473,0.6,-4795.411838491899
10,360,473,0.8,-4826.595607560299
10,360,474,0.2,-4731.91782536642
10,360,474,0.4,-4748.991922545882
10,360,474,0.6,-4783.79226115072
10,360,474,0.8,-4818.44304738312
10,360,475,0.2,-4711.834319122161
10,360,475,0.4,-4732.671366276603
10,360,475,0.6,-4768.002869282164
10,360,475,0.8,-4802.689396909367
10,360,476,0.2,-4750.286851330458
10,360,476,0.4,-4758.365153105358
10,360,476,0.6,-4786.699554134342
10,360,476,0.8,-4817.452340116158
10,360,477,0.2,-4719.444658936001
10,360,477,0.4,-4728.964552228059
10,360,477,0.6,-4759.123935215623
10,360,477,0.8,-4790.778833903754
10,360,478,0.2,-4718.86974149896
10,360,478,0.4,-4730.170999783999
10,360,478,0.6,-4761.567429704781
10,360,478,0.8,-4794.125125929117
10,360,479,0.2,-4730.50843584792
10,360,479,0.4,-4730.365813355698
10,360,479,0.6,-4754.195389083072
10,360,479,0.8,-4782.104190480061
10,360,480,0.2,-4755.427453586735
10,360,480,0.4,-4762.453040920324
10,360,480,0.6,-4788.136397145647
10,360,480,0.8,-4816.6629131236805
10,360,481,0.2,-4783.540125114367
10,360,481,0.4,-4794.74751633875
10,360,481,0.6,-4826.277713612887
10,360,481,0.8,-4859.863212637768
10,360,482,0.2,-4772.600726383946
10,360,482,0.4,-4787.428692999303
10,360,482,0.6,-4820.827764601354
10,360,482,0.8,-4854.735212275487
10,360,483,0.2,-4761.547835407937
10,360,483,0.4,-4768.558527800067
10,360,483,0.6,-4793.79151985856
10,360,483,0.8,-4821.463060632461
10,360,484,0.2,-4775.908524852383
10,360,484,0.4,-4788.849027199609
10,360,484,0.6,-4819.25276517246
10,360,484,0.8,-4850.900575613408
10,360,485,0.2,-4754.325440945268
10,360,485,0.4,-4764.163973559565
10,360,485,0.6,-4794.842114787567
10,360,485,0.8,-4827.466095184338
10,360,486,0.2,-4742.5390984245805
10,360,486,0.4,-4752.116740955427
10,360,486,0.6,-4781.928200237891
10,360,486,0.8,-4813.681285732973
10,360,487,0.2,-4736.89201760377
10,360,487,0.4,-4747.249940873609
10,360,487,0.6,-4778.301059778076
10,360,487,0.8,-4811.12243177756
10,360,488,0.2,-4781.686501152468
10,360,488,0.4,-4795.601632728654
10,360,488,0.6,-4828.091435003753
10,360,488,0.8,-4861.32687912835
10,360,489,0.2,-4732.581116526093
10,360,489,0.4,-4748.69075194393
10,360,489,0.6,-4783.322333692335
10,360,489,0.8,-4818.443684636693
10,360,490,0.2,-4711.410754318496
10,360,490,0.4,-4720.71603286866
10,360,490,0.6,-4750.978452774529
10,360,490,0.8,-4782.781867147856
10,360,491,0.2,-4754.156746838746
10,360,491,0.4,-4765.1296744988485
10,360,491,0.6,-4796.792701720844
10,360,491,0.8,-4829.979866005533
10,360,492,0.2,-4825.395285915569
10,360,492,0.4,-4843.059953989219
10,360,492,0.6,-4875.499933056852
10,360,492,0.8,-4907.676808353292
10,360,493,0.2,-4776.363544381178
10,360,493,0.4,-4792.18642457054
10,360,493,0.6,-4824.549327314
10,360,493,0.8,-4857.432623488196
10,360,494,0.2,-4732.894878599433
10,360,494,0.4,-4749.345008390905
10,360,494,0.6,-4781.88169327837
10,360,494,0.8,-4814.738827256539
10,360,495,0.2,-4729.409513534292
10,360,495,0.4,-4741.088199524405
10,360,495,0.6,-4772.33162174304
10,360,495,0.8,-4805.029344683378
10,360,496,0.2,-4746.361638072429
10,360,496,0.4,-4768.150032347283
10,360,496,0.6,-4804.379386941617
10,360,496,0.8,-4839.965704718788
10,360,497,0.2,-4732.351503599186
10,360,497,0.4,-4741.019922312873
10,360,497,0.6,-4770.379616407052
10,360,497,0.8,-4801.353230170696
10,360,498,0.2,-4778.003497325586
10,360,498,0.4,-4787.612227606271
10,360,498,0.6,-4817.84748079193
10,360,498,0.8,-4849.708494662202
10,360,499,0.2,-4752.745964828626
10,360,499,0.4,-4757.017986037296
10,360,499,0.6,-4783.969012812377
10,360,499,0.8,-4813.799499127879
4,480,0,0.2,-6280.545960192083
4,480,0,0.4,-6302.523706202908
4,480,0,0.6,-6346.112784165314
4,480,0,0.8,-6387.734015050326
4,480,1,0.2,-6240.348373800396
4,480,1,0.4,-6265.1230868775565
4,480,1,0.6,-6309.099679272293
4,480,1,0.8,-6350.8236971890965
4,480,2,0.2,-6255.246740900624
4,480,2,0.4,-6282.071127265979
4,480,2,0.6,-6327.054823311049
4,480,2,0.8,-6369.412730666088
4,480,3,0.2,-6299.560050166747
4,480,3,0.4,-6330.056236866591
4,480,3,0.6,-6375.197679273557
4,480,3,0.8,-6417.376108299759
4,480,4,0.2,-6231.254033423535
4,480,4,0.4,-6261.264110804137
4,480,4,0.6,-6306.203428107323
4,480,4,0.8,-6348.079561267644
4,480,5,0.2,-6239.65339895189
4,480,5,0.4,-6257.748230515583
4,480,5,0.6,-6298.357149272457
4,480,5,0.8,-6338.034961011064
4,480,6,0.2,-6263.529416571684
4,480,6,0.4,-6287.508859429634
4,480,6,0.6,-6329.611182616775
4,480,6,0.8,-6369.901383941953
4,480,7,0.2,-6297.590848529489
4,480,7,0.4,-6317.190780074907
4,480,7,0.6,-6358.148802269106
4,480,7,0.8,-6398.076988308527
4,480,8,0.2,-6282.253673767747
4,480,8,0.4,-6302.850693385652
4,480,8,0.6,-6344.17420193396
4,480,8,0.8,-6384.283428395782
4,480,9,0.2,-6172.3626521342885
4,480,9,0.4,-6193.349867731329
4,480,9,0.6,-6235.277310277923
4,480,9,0.8,-6275.966152826855
4,480,10,0.2,-6303.778813189958
4,480,10,0.4,-6332.177358990768
4,480,10,0.6,-6376.937013561685
4,480,10,0.8,-6418.922198965622
4,480,11,0.2,-6244.20295474838
4,480,11,0.4,-6272.355760996139
4,480,11,0.6,-6316.36125323705
4,480,11,0.8,-6357.976445768665
4,480,12,0.2,-6197.627953256972
4,480,12,0.4,-6228.273712171103
4,480,12,0.6,-6273.84912241323
4,480,12,0.8,-6316.341622643637
4,480,13,0.2,-6265.040383778788
4,480,13,0.4,-6283.848581883591
4,480,13,0.6,-6324.2646598551655
4,480,13,0.8,-6363.997273075442
4,480,14,0.2,-6259.240314572417
4,480,14,0.4,-6284.197380578957
4,480,14,0.6,-6327.132079229011
4,480,14,0.8,-6368.010334062336
4,480,15,0.2,-6179.875693372616
4,480,15,0.4,-6203.065710960421
4,480,15,0.6,-6245.951462280307
4,480,15,0.8,-6286.984202844793
4,480,16,0.2,-6217.314895568226
4,480,16,0.4,-6239.20322014776
4,480,16,0.6,-6281.761677767113
4,480,16,0.8,-6322.662279502203
4,480,17,0.2,-6279.420696110074
4,480,17,0.4,-6305.365476906649
4,480,17,0.6,-6349.199348439699
4,480,17,0.8,-6390.625340238648
4,480,18,0.2,-6225.144932087809
4,480,18,0.4,-6255.950561215417
4,480,18,0.6,-6302.347606068486
4,480,18,0.8,-6345.342247195938
4,480,19,0.2,-6214.252069402315
4,480,19,0.4,-6242.673400426098
4,480,19,0.6,-6287.773942297829
4,480,19,0.8,-6330.101900561152
4,480,20,0.2,-6239.925631370399
4,480,20,0.4,-6267.555270756477
4,480,20,0.6,-6314.408973243953
4,480,20,0.8,-6358.354160345271
4,480,21,0.2,-6261.1380038871175
4,480,21,0.4,-6290.983495120367
4,480,21,0.6,-6336.790501207104
4,480,21,0.8,-6379.489472189278
4,480,22,0.2,-6236.800440260069
4,480,22,0.4,-6260.385194160415
4,480,22,0.6,-6302.993112102031
4,480,22,0.8,-6344.033469672217
4,480,23,0.2,-6204.168144093972
4,480,23,0.4,-6233.809360168114
4,480,23,0.6,-6278.821402138015
4,480,23,0.8,-6320.420998316542
4,480,24,0.2,-6235.91375859391
4,480,24,0.4,-6261.007675015793
4,480,24,0.6,-6304.418107595426
4,480,24,0.8,-6345.507782605468
4,480,25,0.2,-6268.476795012015
4,480,25,0.4,-6302.184632619614
4,480,25,0.6,-6349.6569571917225
4,480,25,0.8,-6393.146670121236
4,480,26,0.2,-6193.547417981554
4,480,26,0.4,-6222.313522922028
4,480,26,0.6,-6268.185085270921
4,480,26,0.8,-6311.101641634604
4,480,27,0.2,-6233.020182416942
4,480,27,0.4,-6255.466362282126
4,480,27,0.6,-6298.692221088417
4,480,27,0.8,-6340.172261724631
4,480,28,0.2,-6239.754681987131
4,480,28,0.4,-6268.809798089409
4,480,28,0.6,-6314.283219646357
4,480,28,0.8,-6357.143664195218
4,480,29,0.2,-6293.370825793032
4,480,29,0.4,-6321.306792086492
4,480,29,0.6,-6366.26430704903
4,480,29,0.8,-6408.228075740197
4,480,30,0.2,-6200.7035550800365
4,480,30,0.4,-6224.614355968275
4,480,30,0.6,-6267.504715121189
4,480,30,0.8,-6308.36125286029
4,480,31,0.2,-6268.387797596916
4,480,31,0.4,-6294.394278084776
4,480,31,0.6,-6338.9127471429165
4,480,31,0.8,-6380.876487581717
4,480,32,0.2,-6261.621890430437
4,480,32,0.4,-6284.114198819738
4,480,32,0.6,-6326.331504183892
4,480,32,0.8,-6367.108821741935
4,480,33,0.2,-6217.393173335375
4,480,33,0.4,-6244.824175651929
4,480,33,0.6,-6289.056871876515
4,480,33,0.8,-6330.782892039171
4,480,34,0.2,-6296.076715758884
4,480,34,0.4,-6327.493185871932
4,480,34,0.6,-6373.990233722314
4,480,34,0.8,-6417.228644378002
4,480,35,0.2,-6203.37802024858
4,480,35,0.4,-6231.920474031928
4,480,35,0.6,-6274.453348735443
4,480,35,0.8,-6314.715992835983
4,480,36,0.2,-6235.042778052424
4,480,36,0.4,-6270.645966305234
4,480,36,0.6,-6319.361383159274
4,480,36,0.8,-6363.3697410467685
4,480,37,0.2,-6282.0124648201045
4,480,37,0.4,-6304.648286114749
4,480,37,0.6,-6348.086381866406
4,480,37,0.8,-6389.638298895567
4,480,38,0.2,-6249.416706520738
4,480,38,0.4,-6273.093813257621
4,480,38,0.6,-6316.160927867033
4,480,38,0.8,-6357.708199661312
4,480,39,0.2,-6244.102502991621
4,480,39,0.4,-6261.599316573724
4,480,39,0.6,-6301.7185993452185
4,480,39,0.8,-6341.381600071143
4,480,40,0.2,-6258.766861912565
4,480,40,0.4,-6282.123492886247
4,480,40,0.6,-6324.782709660052
4,480,40,0.8,-6365.616917305531
4,480,41,0.2,-6277.340626132256
4,480,41,0.4,-6299.300957401391
4,480,41,0.6,-6341.894547403306
4,480,41,0.8,-6383.042560289377
4,480,42,0.2,-6257.011278026363
4,480,42,0.4,-6269.647910982896
4,480,42,0.6,-6307.80817393765
4,480,42,0.8,-6346.340159427044
4,480,43,0.2,-6295.707157890054
4,480,43,0.4,-6321.035779307083
4,480,43,0.6,-6365.266244184841
4,480,43,0.8,-6407.186152995973
4,480,44,0.2,-6263.702567466284
4,480,44,0.4,-6287.696889027808
4,480,44,0.6,-6330.524235758483
4,480,44,0.8,-6371.689901709928
4,480,45,0.2,-6204.218895952796
4,480,45,0.4,-6228.789588693719
4,480,45,0.6,-6273.185661820156
4,480,45,0.8,-6315.50404247551
4,480,46,0.2,-6212.50293497141
4,480,46,0.4,-6237.329672076367
4,480,46,0.6,-6279.975852962403
4,480,46,0.8,-6320.961816107589
4,480,47,0.2,-6270.4411246058535
4,480,47,0.4,-6299.471797506922
4,480,47,0.6,-6344.785623387412
4,480,47,0.8,-6387.293500200011
4,480,48,0.2,-6214.0362604163565
4,480,48,0.4,-6238.162587838167
4,480,48,0.6,-6281.455064535647
4,480,48,0.8,-6322.769093593373
4,480,49,0.2,-6286.61876582822
4,480,49,0.4,-6302.312131800063
4,480,49,0.6,-6341.6695155622665
4,480,49,0.8,-6380.44485082049
4,480,50,0.2,-6274.090575186074
4,480,50,0.4,-6297.602984714325
4,480,50,0.6,-6341.488328408637
4,480,50,0.8,-6383.155422416588
4,480,51,0.2,-6262.356356568685
4,480,51,0.4,-6290.319885455658
4,480,51,0.6,-6335.355971825909
4,480,51,0.8,-6377.3759659570405
4,480,52,0.2,-6209.518957736724
4,480,52,0.4,-6241.1803288592855
4,480,52,0.6,-6288.373120508297
4,480,52,0.8,-6331.926511214985
4,480,53,0.2,-6252.357262859687
4,480,53,0.4,-6275.59336290799
4,480,53,0.6,-6316.661718307227
4,480,53,0.8,-6356.282014841261
4,480,54,0.2,-6212.211656390915
4,480,54,0.4,-6235.065172587485
4,480,54,0.6,-6278.362795594594
4,480,54,0.8,-6319.772657501871
4,480,55,0.2,-6241.522935259469
4,480,55,0.4,-6258.248911365245
4,480,55,0.6,-6299.500567148647
4,480,55,0.8,-6340.056041091117
4,480,56,0.2,-6251.8012348149
4,480,56,0.4,-6273.736043636276
4,480,56,0.6,-6315.851223009056
4,480,56,0.8,-6356.748781289552
4,480,57,0.2,-6216.824944239106
4,480,57,0.4,-6248.250910342928
4,480,57,0.6,-6294.614543517926
4,480,57,0.8,-6337.58472650768
4,480,58,0.2,-6247.243862334704
4,480,58,0.4,-6277.408648822937
4,480,58,0.6,-6323.6802674191895
4,480,58,0.8,-6366.297205358902
4,480,59,0.2,-6299.739463084285
4,480,59,0.4,-6321.206384405679
4,480,59,0.6,-6363.837096809086
4,480,59,0.8,-6404.935576244065
4,480,60,0.2,-6257.569971456984
4,480,60,0.4,-6285.018391701414
4,480,60,0.6,-6329.829574389802
4,480,60,0.8,-6371.989008293414
4,480,61,0.2,-6263.767799804662
4,480,61,0.4,-6286.587146743314
4,480,61,0.6,-6329.11012962878
4,480,61,0.8,-6369.729272398206
4,480,62,0.2,-6250.19490365258
4,480,62,0.4,-6275.837050624539
4,480,62,0.6,-6319.889973965859
4,480,62,0.8,-6361.734063923868
4,480,63,0.2,-6248.116949640196
4,480,63,0.4,-6273.394316747948
4,480,63,0.6,-6316.557577947962
4,480,63,0.8,-6357.569559770298
4,480,64,0.2,-6199.534269815944
4,480,64,0.4,-6221.782799130648
4,480,64,0.6,-6263.231865641084
4,480,64,0.8,-6303.365747473461
4,480,65,0.2,-6275.81015490039
4,480,65,0.4,-6309.450555562726
4,480,65,0.6,-6356.485567645785
4,480,65,0.8,-6399.733818167912
4,480,66,0.2,-6270.216612714356
4,480,66,0.4,-6295.622333521884
4,480,66,0.6,-6339.541556215281
4,480,66,0.8,-6381.248664946652
4,480,67,0.2,-6171.200288480221
4,480,67,0.4,-6194.8991631513
4,480,67,0.6,-6237.945815599756
4,480,67,0.8,-6279.163152287334
4,480,68,0.2,-6267.434359753341
4,480,68,0.4,-6290.200904459783
4,480,68,0.6,-6331.370419211373
4,480,68,0.8,-6370.721015474393
4,480,69,0.2,-6236.036820312773
4,480,69,0.4,-6262.760283098924
4,480,69,0.6,-6308.58102240981
4,480,69,0.8,-6351.703000745551
4,480,70,0.2,-6279.547642285188
4,480,70,0.4,-6307.15302927043
4,480,70,0.6,-6351.675368957902
4,480,70,0.8,-6393.578246108822
4,480,71,0.2,-6238.8327443929975
4,480,71,0.4,-6260.216547111239
4,480,71,0.6,-6302.198559679991
4,480,71,0.8,-6342.880280686193
4,480,72,0.2,-6194.822063023058
4,480,72,0.4,-6225.40639186053
4,480,72,0.6,-6272.169137792829
4,480,72,0.8,-6315.554538879779
4,480,73,0.2,-6303.629509068331
4,480,73,0.4,-6328.503134551385
4,480,73,0.6,-6372.614253404926
4,480,73,0.8,-6414.444335543899
4,480,74,0.2,-6265.325473496578
4,480,74,0.4,-6293.401441010433
4,480,74,0.6,-6338.493977295031
4,480,74,0.8,-6380.7180889586
4,480,75,0.2,-6191.952429728615
4,480,75,0.4,-6217.552530505524
4,480,75,0.6,-6262.291894663804
4,480,75,0.8,-6304.684671536737
4,480,76,0.2,-6270.463794870904
4,480,76,0.4,-6293.253495770668
4,480,76,0.6,-6335.639263523513
4,480,76,0.8,-6376.329049940112
4,480,77,0.2,-6294.62034944828
4,480,77,0.4,-6321.790508892616
4,480,77,0.6,-6366.977282743602
4,480,77,0.8,-6409.587600047278
4,480,78,0.2,-6226.3574316857885
4,480,78,0.4,-6252.803210288184
4,480,78,0.6,-6297.054109610883
4,480,78,0.8,-6338.975651566058
4,480,79,0.2,-6218.123897838692
4,480,79,0.4,-6248.954095524077
4,480,79,0.6,-6295.737497474429
4,480,79,0.8,-6338.795670723361
4,480,80,0.2,-6235.650738176781
4,480,80,0.4,-6255.027247540802
4,480,80,0.6,-6296.183733117144
4,480,80,0.8,-6336.464235777015
4,480,81,0.2,-6254.727730218161
4,480,81,0.4,-6280.25823515985
4,480,81,0.6,-6324.113224045668
4,480,81,0.8,-6365.88731433649
4,480,82,0.2,-6267.9126469468965
4,480,82,0.4,-6291.449883746085
4,480,82,0.6,-6334.310490280055
4,480,82,0.8,-6375.614571551852
4,480,83,0.2,-6234.729382525191
4,480,83,0.4,-6258.883060987377
4,480,83,0.6,-6303.710819774879
4,480,83,0.8,-6346.348543565848
4,480,84,0.2,-6192.529502830248
4,480,84,0.4,-6215.994249869324
4,480,84,0.6,-6259.106500169947
4,480,84,0.8,-6300.380893069616
4,480,85,0.2,-6223.116878821962
4,480,85,0.4,-6240.015219418474
4,480,85,0.6,-6281.046843892874
4,480,85,0.8,-6321.4868813377225
4,480,86,0.2,-6221.534230357613
4,480,86,0.4,-6252.365216053142
4,480,86,0.6,-6297.864330919876
4,480,86,0.8,-6339.991624808241
4,480,87,0.2,-6225.197273733696
4,480,87,0.4,-6254.208780496854
4,480,87,0.6,-6299.826270948956
4,480,87,0.8,-6342.374193482425
4,480,88,0.2,-6244.302396999334
4,480,88,0.4,-6261.951873916682
4,480,88,0.6,-6303.807741589637
4,480,88,0.8,-6344.900112366697
4,480,89,0.2,-6243.556273809492
4,480,89,0.4,-6275.340784145785
4,480,89,0.6,-6322.065498206539
4,480,89,0.8,-6365.18518041961
4,480,90,0.2,-6246.470633362962
4,480,90,0.4,-6265.942359999281
4,480,90,0.6,-6307.49134791052
4,480,90,0.8,-6348.058642912738
4,480,91,0.2,-6216.645130017507
4,480,91,0.4,-6241.482480785266
4,480,91,0.6,-6285.014369481578
4,480,91,0.8,-6326.379159330561
4,480,92,0.2,-6251.0760866656565
4,480,92,0.4,-6275.088885030098
4,480,92,0.6,-6317.7613324916565
4,480,92,0.8,-6358.91107849326
4,480,93,0.2,-6199.9747429868585
4,480,93,0.4,-6216.603821926492
4,480,93,0.6,-6257.423982915378
4,480,93,0.8,-6297.672581664265
4,480,94,0.2,-6276.105577143148
4,480,94,0.4,-6311.138785909256
4,480,94,0.6,-6360.119927391437
4,480,94,0.8,-6404.688573433594
4,480,95,0.2,-6290.880120265541
4,480,95,0.4,-6314.199771768894
4,480,95,0.6,-6356.336363578247
4,480,95,0.8,-6396.818116432725
4,480,96,0.2,-6221.839299233991
4,480,96,0.4,-6252.954007459702
4,480,96,0.6,-6299.610520413185
4,480,96,0.8,-6342.909453248154
4,480,97,0.2,-6254.788989583044
4,480,97,0.4,-6279.701748841682
4,480,97,0.6,-6323.8358799423295
4,480,97,0.8,-6365.843449134387
4,480,98,0.2,-6260.911895529764
4,480,98,0.4,-6291.934370634157
4,480,98,0.6,-6338.92328268952
4,480,98,0.8,-6382.441374874221
4,480,99,0.2,-6269.846541949393
4,480,99,0.4,-6298.163265796114
4,480,99,0.6,-6344.244114181547
4,480,99,0.8,-6387.321425688693
4,480,100,0.2,-6281.1137569560415
4,480,100,0.4,-6300.520269726801
4,480,100,0.6,-6341.056977264023
4,480,100,0.8,-6380.5261225357135
4,480,101,0.2,-6254.428591712254
4,480,101,0.4,-6285.889663093665
4,480,101,0.6,-6331.5909069136615
4,480,101,0.8,-6373.693917482673
4,480,102,0.2,-6231.59692480531
4,480,102,0.4,-6255.277209495552
4,480,102,0.6,-6299.73640940521
4,480,102,0.8,-6342.187876617463
4,480,103,0.2,-6223.419842037412
4,480,103,0.4,-6246.434944272474
4,480,103,0.6,-6289.115473383057
4,480,103,0.8,-6330.038182535589
4,480,104,0.2,-6269.955143701787
4,480,104,0.4,-6293.492262321474
4,480,104,0.6,-6335.30052733883
4,480,104,0.8,-6375.717006114115
4,480,105,0.2,-6264.725391992815
4,480,105,0.4,-6285.078836638593
4,480,105,0.6,-6327.1349261255455
4,480,105,0.8,-6368.317280524681
4,480,106,0.2,-6295.268895407739
4,480,106,0.4,-6317.582549224362
4,480,106,0.6,-6360.279010860417
4,480,106,0.8,-6401.56429316957
4,480,107,0.2,-6219.378447540621
4,480,107,0.4,-6251.912684999286
4,480,107,0.6,-6298.365344873135
4,480,107,0.8,-6341.439221174953
4,480,108,0.2,-6224.278527901055
4,480,108,0.4,-6248.635620882264
4,480,108,0.6,-6292.5741151866005
4,480,108,0.8,-6334.278253437198
4,480,109,0.2,-6242.767787086001
4,480,109,0.4,-6268.752882018482
4,480,109,0.6,-6312.212956399933
4,480,109,0.8,-6353.349345318273
4,480,110,0.2,-6236.582203700495
4,480,110,0.4,-6264.069847351009
4,480,110,0.6,-6309.930070977655
4,480,110,0.8,-6353.146303830206
4,480,111,0.2,-6268.608588832969
4,480,111,0.4,-6293.986091705125
4,480,111,0.6,-6337.263625986463
4,480,111,0.8,-6378.28344213502
4,480,112,0.2,-6275.372098858181
4,480,112,0.4,-6299.034941351179
4,480,112,0.6,-6342.588017208309
4,480,112,0.8,-6384.466166586517
4,480,113,0.2,-6269.106810734491
4,480,113,0.4,-6292.928829961033
4,480,113,0.6,-6336.213743152301
4,480,113,0.8,-6377.869884044689
4,480,114,0.2,-6248.678722870964
4,480,114,0.4,-6275.965744581143
4,480,114,0.6,-6320.493048200004
4,480,114,0.8,-6362.295029846649
4,480,115,0.2,-6280.058212820886
4,480,115,0.4,-6303.838254016526
4,480,115,0.6,-6345.334034450119
4,480,115,0.8,-6385.230193112315
4,480,116,0.2,-6277.134857310544
4,480,116,0.4,-6306.927628649792
4,480,116,0.6,-6353.535224098618
4,480,116,0.8,-6396.836030372113
4,480,117,0.2,-6267.940101165266
4,480,117,0.4,-6296.585556489543
4,480,117,0.6,-6342.293646381851
4,480,117,0.8,-6385.111990662948
4,480,118,0.2,-6256.633026878451
4,480,118,0.4,-6286.414055920901
4,480,118,0.6,-6330.937668085222
4,480,118,0.8,-6372.335158238642
4,480,119,0.2,-6218.044212181358
4,480,119,0.4,-6245.628419265442
4,480,119,0.6,-6290.160810017889
4,480,119,0.8,-6332.249717954379
4,480,120,0.2,-6269.281168025245
4,480,120,0.4,-6293.107451945468
4,480,120,0.6,-6337.068858758739
4,480,120,0.8,-6379.094634490588
4,480,121,0.2,-6277.684498384413
4,480,121,0.4,-6307.284178133567
4,480,121,0.6,-6353.331268118589
4,480,121,0.8,-6396.333387555838
4,480,122,0.2,-6271.316299540325
4,480,122,0.4,-6296.217849360011
4,480,122,0.6,-6338.917644079652
4,480,122,0.8,-6379.852005653456
4,480,123,0.2,-6220.621542555342
4,480,123,0.4,-6242.641550867298
4,480,123,0.6,-6283.826442781248
4,480,123,0.8,-6323.424604513744
4,480,124,0.2,-6256.87549553819
4,480,124,0.4,-6280.866813546818
4,480,124,0.6,-6322.791419408332
4,480,124,0.8,-6362.71079519442
4,480,125,0.2,-6261.895224693159
4,480,125,0.4,-6285.283243104677
4,480,125,0.6,-6328.02752337854
4,480,125,0.8,-6369.297290681765
4,480,126,0.2,-6270.225294926403
4,480,126,0.4,-6295.733984783426
4,480,126,0.6,-6340.253840516696
4,480,126,0.8,-6382.557899438354
4,480,127,0.2,-6223.333106319985
4,480,127,0.4,-6255.619978233546
4,480,127,0.6,-6302.393978509221
4,480,127,0.8,-6345.472977537634
4,480,128,0.2,-6268.196480840019
4,480,128,0.4,-6290.544322072899
